Night mode: Avg: 0.00432, Max: 0.00701 | [0.0040471553802490234, 0.0039980411529541016, 0.00400233268737793, 0.0045092105865478516, 0.003506183624267578, 0.004508018493652344, 0.002999544143676758, 0.007010459899902344, 0.004503726959228516, 0.004000425338745117, 0.004002571105957031, 0.003998517990112305, 0.003505229949951172, 0.0039997100830078125, 0.003999948501586914, 0.003998756408691406, 0.003996372222900391, 0.004510641098022461, 0.003998756408691406, 0.004004001617431641, 0.0045053958892822266, 0.004056692123413086, 0.0039997100830078125, 0.0045070648193359375, 0.004144430160522461, 0.004511356353759766, 0.003004312515258789, 0.002503633499145508, 0.003999233245849609, 0.00400090217590332, 0.003998994827270508, 0.0039975643157958984, 0.004502773284912109, 0.003500699996948242, 0.003998756408691406, 0.004004240036010742, 0.0030007362365722656, 0.003998994827270508, 0.0035102367401123047, 0.004004001617431641, 0.004484653472900391, 0.004999637603759766, 0.005001544952392578, 0.006513118743896484, 0.005999326705932617, 0.005995988845825195, 0.0050716400146484375, 0.00450587272644043, 0.005503177642822266, 0.005510091781616211, 0.005509853363037109, 0.005000114440917969, 0.003998994827270508]

        Fix Img: Avg: 0.00575, Max: 0.00752 | [0.005193948745727539, 0.00500178337097168, 0.0060007572174072266, 0.00600433349609375, 0.005583524703979492, 0.004995822906494141, 0.005510568618774414, 0.005512714385986328, 0.005999088287353516, 0.004998683929443359, 0.004998207092285156, 0.006512641906738281, 0.005999326705932617, 0.0065119266510009766, 0.0055103302001953125, 0.005006313323974609, 0.006502628326416016, 0.0049991607666015625, 0.006509304046630859, 0.006008625030517578, 0.005144596099853516, 0.005507946014404297, 0.005450010299682617, 0.005999326705932617, 0.005999565124511719, 0.006056070327758789, 0.005509138107299805, 0.005998373031616211, 0.0060007572174072266, 0.005512237548828125, 0.005513429641723633, 0.0055081844329833984, 0.0065190792083740234, 0.005998373031616211, 0.006514787673950195, 0.006510496139526367, 0.0055103302001953125, 0.00550389289855957, 0.004998683929443359, 0.0055081844329833984, 0.005028724670410156, 0.0065081119537353516, 0.0055119991302490234, 0.004997968673706055, 0.006508827209472656, 0.006510257720947266, 0.004999399185180664, 0.006000518798828125, 0.0055086612701416016, 0.005999565124511719, 0.0060100555419921875, 0.006044149398803711, 0.00651240348815918, 0.005506753921508789, 0.005509376525878906, 0.004999876022338867, 0.005999088287353516, 0.0060999393463134766, 0.00606083869934082, 0.0049991607666015625, 0.005511045455932617, 0.005510568618774414, 0.005509614944458008, 0.005998134613037109, 0.005503416061401367, 0.005509376525878906, 0.004998207092285156, 0.0060002803802490234, 0.0065081119537353516, 0.005506992340087891, 0.005999565124511719, 0.0055043697357177734, 0.005503416061401367, 0.005994319915771484, 0.005510807037353516, 0.004999637603759766, 0.004998683929443359, 0.005508899688720703, 0.006000995635986328, 0.005998134613037109, 0.005507946014404297, 0.004507541656494141, 0.00600433349609375, 0.006509542465209961, 0.005507230758666992, 0.005238771438598633, 0.005503177642822266, 0.005999565124511719, 0.006510734558105469, 0.005999088287353516, 0.005509853363037109, 0.0050890445709228516, 0.006062984466552734, 0.005506992340087891, 0.005999088287353516, 0.0060002803802490234, 0.005505084991455078, 0.00599980354309082, 0.0054891109466552734, 0.005258798599243164, 0.006000518798828125, 0.005999565124511719, 0.005999565124511719, 0.006000041961669922, 0.005998849868774414, 0.0060367584228515625, 0.006518840789794922, 0.006242275238037109, 0.005508899688720703, 0.00599980354309082, 0.006007194519042969, 0.0059969425201416016, 0.004997730255126953, 0.0060007572174072266, 0.005990028381347656, 0.006003141403198242, 0.0060045719146728516, 0.0065250396728515625, 0.005029201507568359, 0.005510807037353516, 0.006514072418212891, 0.0055086612701416016, 0.005507946014404297, 0.007104635238647461, 0.0075113773345947266, 0.005005359649658203, 0.006159067153930664, 0.006513833999633789, 0.006117820739746094, 0.0050046443939208984, 0.006005048751831055, 0.0055084228515625, 0.005509376525878906, 0.0045049190521240234, 0.006007194519042969, 0.00600123405456543, 0.0060002803802490234, 0.005504131317138672, 0.006509065628051758, 0.005476236343383789, 0.006587028503417969, 0.005999326705932617, 0.004974365234375, 0.005999326705932617, 0.0065097808837890625, 0.0055027008056640625, 0.005002021789550781, 0.0060122013092041016, 0.0055119991302490234, 0.005509376525878906, 0.005509376525878906, 0.005511045455932617, 0.006000041961669922, 0.0065114498138427734, 0.006512165069580078, 0.006000041961669922, 0.006003141403198242, 0.00551605224609375, 0.00659942626953125, 0.0059986114501953125, 0.005148172378540039, 0.0051457881927490234, 0.0060024261474609375, 0.005999326705932617, 0.005999326705932617, 0.006005764007568359, 0.0055084228515625, 0.005508899688720703, 0.005501985549926758, 0.005514621734619141, 0.005506277084350586, 0.0055084228515625, 0.0055103302001953125, 0.0055103302001953125, 0.0055065155029296875, 0.006008625030517578, 0.005504608154296875, 0.0050008296966552734, 0.005999326705932617, 0.0055010318756103516, 0.0055027008056640625, 0.005998849868774414, 0.004997968673706055, 0.004998683929443359, 0.005509853363037109, 0.0060002803802490234, 0.005513906478881836, 0.005506753921508789, 0.004999876022338867, 0.005998849868774414, 0.005515575408935547, 0.006511688232421875, 0.006508350372314453, 0.006000041961669922, 0.006001949310302734, 0.005510091781616211, 0.00651097297668457, 0.005506277084350586, 0.004999637603759766, 0.0055010318756103516, 0.006002664566040039, 0.006244182586669922, 0.0055162906646728516, 0.006066799163818359, 0.005999326705932617, 0.00600886344909668, 0.0055119991302490234, 0.0055084228515625, 0.005507469177246094, 0.005510568618774414, 0.00599980354309082, 0.005998373031616211, 0.006518363952636719, 0.006511211395263672, 0.0055043697357177734, 0.00500035285949707, 0.006001949310302734, 0.00550532341003418, 0.005509614944458008, 0.006011486053466797, 0.006009578704833984, 0.005511760711669922, 0.00551152229309082, 0.00599980354309082, 0.005999326705932617, 0.006001949310302734, 0.005509853363037109, 0.005505800247192383, 0.0055103302001953125, 0.006510734558105469, 0.0055119991302490234, 0.005507946014404297, 0.006174802780151367, 0.005000114440917969, 0.006000995635986328, 0.006001472473144531, 0.00599980354309082, 0.0059986114501953125, 0.006005764007568359, 0.005999326705932617, 0.00600123405456543, 0.0059986114501953125, 0.005506038665771484, 0.0060002803802490234, 0.0049970149993896484, 0.006511688232421875, 0.006512165069580078, 0.006301403045654297, 0.005513191223144531, 0.0050051212310791016, 0.005507946014404297, 0.0065119266510009766, 0.006514787673950195, 0.006005764007568359, 0.005509376525878906, 0.0055103302001953125, 0.0055086612701416016, 0.005510091781616211, 0.005502462387084961, 0.005478620529174805, 0.0055048465728759766, 0.004998922348022461, 0.0060002803802490234, 0.005997896194458008, 0.004998207092285156, 0.004999399185180664, 0.005000114440917969, 0.00500798225402832, 0.006140947341918945, 0.005516529083251953, 0.005294322967529297, 0.005506992340087891, 0.005999565124511719, 0.005506038665771484, 0.004999876022338867, 0.006505012512207031, 0.005513429641723633, 0.0055119991302490234, 0.006077766418457031, 0.005508899688720703, 0.0055081844329833984, 0.0051577091217041016, 0.005532026290893555, 0.005507469177246094, 0.005148887634277344, 0.0055141448974609375, 0.0065441131591796875, 0.005005359649658203, 0.00646209716796875, 0.004999637603759766, 0.004998922348022461, 0.005501508712768555, 0.005501985549926758, 0.005509853363037109, 0.005510091781616211, 0.006070375442504883, 0.005512237548828125, 0.005999088287353516, 0.0055141448974609375, 0.00751805305480957, 0.00651097297668457, 0.0060002803802490234, 0.005508899688720703, 0.006570577621459961, 0.005997180938720703, 0.004998683929443359, 0.00550389289855957, 0.006024360656738281, 0.0050389766693115234, 0.005002021789550781, 0.00551152229309082, 0.005512237548828125, 0.006005525588989258, 0.004998683929443359, 0.005503177642822266, 0.006509304046630859, 0.005514383316040039, 0.005001068115234375, 0.00651097297668457, 0.005001068115234375, 0.005512714385986328, 0.004998207092285156, 0.00599980354309082, 0.0055103302001953125, 0.0060045719146728516, 0.005513191223144531, 0.0050048828125, 0.005506038665771484, 0.006070375442504883, 0.006000041961669922, 0.005505561828613281, 0.0049991607666015625, 0.005510807037353516, 0.004998683929443359, 0.0065081119537353516, 0.006000518798828125, 0.00501561164855957, 0.004995107650756836, 0.005999565124511719, 0.006318569183349609, 0.006515979766845703, 0.006512641906738281, 0.0049991607666015625, 0.006010770797729492, 0.005052328109741211, 0.006001710891723633, 0.006104707717895508, 0.006032228469848633, 0.006510496139526367, 0.006010293960571289, 0.006510019302368164, 0.006515979766845703, 0.0060045719146728516, 0.005999326705932617, 0.005010128021240234, 0.006027936935424805, 0.005505800247192383, 0.005511045455932617, 0.00605463981628418, 0.00700068473815918, 0.006078481674194336, 0.0060040950775146484, 0.0059986114501953125, 0.005001068115234375, 0.006508350372314453, 0.0065081119537353516, 0.006223440170288086, 0.0049991607666015625, 0.004964590072631836, 0.006513118743896484, 0.00550389289855957, 0.005508899688720703, 0.0059964656829833984, 0.005999565124511719, 0.006000041961669922, 0.004978656768798828, 0.006036996841430664, 0.005006074905395508, 0.0059964656829833984, 0.005509853363037109, 0.005506753921508789, 0.0065097808837890625, 0.005997657775878906, 0.006041288375854492, 0.0059931278228759766, 0.0049991607666015625, 0.0065114498138427734, 0.006266117095947266, 0.005509853363037109, 0.004996061325073242, 0.00551605224609375, 0.005511045455932617, 0.005999326705932617, 0.0065081119537353516, 0.006509304046630859, 0.005423545837402344, 0.006015777587890625, 0.0060007572174072266, 0.006211519241333008, 0.004999876022338867, 0.005508899688720703, 0.005507469177246094, 0.004998922348022461, 0.005999088287353516, 0.006333112716674805, 0.006001472473144531, 0.005509138107299805, 0.0060040950775146484, 0.005506753921508789, 0.006508588790893555, 0.006006002426147461, 0.006001472473144531, 0.00550532341003418, 0.007014751434326172, 0.0050008296966552734, 0.006514787673950195, 0.005999326705932617, 0.00599980354309082, 0.004998922348022461, 0.0055119991302490234, 0.006515026092529297, 0.0055124759674072266, 0.0059964656829833984, 0.005000114440917969, 0.005505561828613281]

        Find contours: Avg: 0.00085, Max: 0.00251 | [0.0010008811950683594, 0.001505136489868164, 0.00099945068359375, 0.0, 0.0009975433349609375, 0.0010006427764892578, 0.0009989738464355469, 0.0009980201721191406, 0.00099945068359375, 0.0015037059783935547, 0.0010020732879638672, 0.0, 0.0010013580322265625, 0.0009992122650146484, 0.0010068416595458984, 0.0009999275207519531, 0.0, 0.00099945068359375, 0.0009992122650146484, 0.0010013580322265625, 0.0009982585906982422, 0.0009999275207519531, 0.0010254383087158203, 0.0, 0.0010404586791992188, 0.0009980201721191406, 0.001001119613647461, 0.0010008811950683594, 0.0015037059783935547, 0.0009996891021728516, 0.0, 0.0009999275207519531, 0.0, 0.0010020732879638672, 0.0010004043579101562, 0.0009984970092773438, 0.0010013580322265625, 0.0010066032409667969, 0.0015034675598144531, 0.0015053749084472656, 0.0009989738464355469, 0.0009996891021728516, 0.0009996891021728516, 0.001504659652709961, 0.0010073184967041016, 0.0009999275207519531, 0.0015037059783935547, 0.0010001659393310547, 0.0010001659393310547, 0.0010013580322265625, 0.0010006427764892578, 0.0010004043579101562, 0.0010037422180175781, 0.0010068416595458984, 0.001003265380859375, 0.0010006427764892578, 0.0012118816375732422, 0.0009999275207519531, 0.0009996891021728516, 0.0025091171264648438, 0.00099945068359375, 0.0010001659393310547, 0.0010004043579101562, 0.002000570297241211, 0.0009989738464355469, 0.0010013580322265625, 0.0010058879852294922, 0.0009999275207519531, 0.0, 0.0009999275207519531, 0.0005047321319580078, 0.0009999275207519531, 0.0010056495666503906, 0.0010013580322265625, 0.0009984970092773438, 0.0015103816986083984, 0.001001119613647461, 0.0009996891021728516, 0.0, 0.0, 0.0009999275207519531, 0.0015091896057128906, 0.0010004043579101562, 0.0009999275207519531, 0.0010066032409667969, 0.0010027885437011719, 0.0010018348693847656, 0.0010008811950683594, 0.0010013580322265625, 0.0010004043579101562, 0.0010020732879638672, 0.001001119613647461, 0.0009989738464355469, 0.001001596450805664, 0.0005042552947998047, 0.0009987354278564453, 0.0010027885437011719, 0.0, 0.0010004043579101562, 0.0010004043579101562, 0.001508951187133789, 0.0010020732879638672, 0.0009999275207519531, 0.0009999275207519531, 0.0010035037994384766, 0.000997781753540039, 0.0010020732879638672, 0.0010001659393310547, 0.0010001659393310547, 0.0009999275207519531, 0.0009984970092773438, 0.0010004043579101562, 0.0010008811950683594, 0.0, 0.0010004043579101562, 0.0010008811950683594, 0.0010001659393310547, 0.0010006427764892578, 0.0010001659393310547, 0.0010023117065429688, 0.0010008811950683594, 0.0009999275207519531, 0.0010051727294921875, 0.0010001659393310547, 0.0, 0.0010023117065429688, 0.0009996891021728516, 0.0009996891021728516, 0.0, 0.0010006427764892578, 0.0, 0.0010027885437011719, 0.0009975433349609375, 0.0015211105346679688, 0.0009984970092773438, 0.0, 0.0009987354278564453, 0.0, 0.0010004043579101562, 0.00099945068359375, 0.0, 0.0010004043579101562, 0.0010004043579101562, 0.0010013580322265625, 0.0010051727294921875, 0.00099945068359375, 0.0015037059783935547, 0.0010008811950683594, 0.001001119613647461, 0.0, 0.0009958744049072266, 0.0009982585906982422, 0.0, 0.0, 0.0, 0.0, 0.0010008811950683594, 0.00099945068359375, 0.0, 0.0, 0.0009968280792236328, 0.000997781753540039, 0.0, 0.001001596450805664, 0.0010004043579101562, 0.0, 0.001003265380859375, 0.00099945068359375, 0.001007080078125, 0.00099945068359375, 0.0010025501251220703, 0.0009992122650146484, 0.0010006427764892578, 0.0009996891021728516, 0.0010039806365966797, 0.0010006427764892578, 0.0010073184967041016, 0.0015118122100830078, 0.0010037422180175781, 0.0010039806365966797, 0.0010063648223876953, 0.0009999275207519531, 0.0015053749084472656, 0.001001119613647461, 0.0009999275207519531, 0.0010006427764892578, 0.0010018348693847656, 0.0, 0.0009996891021728516, 0.0, 0.0009975433349609375, 0.0, 0.0, 0.0012047290802001953, 0.0009984970092773438, 0.001001596450805664, 0.0, 0.001004934310913086, 0.0010008811950683594, 0.0010030269622802734, 0.0010030269622802734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010025501251220703, 0.0, 0.0010066032409667969, 0.0010004043579101562, 0.0, 0.0010008811950683594, 0.00099945068359375, 0.0009980201721191406, 0.0010068416595458984, 0.0009999275207519531, 0.0, 0.0010004043579101562, 0.0010037422180175781, 0.0010020732879638672, 0.0, 0.0010001659393310547, 0.0, 0.0005071163177490234, 0.0, 0.0, 0.0010006427764892578, 0.0010035037994384766, 0.0, 0.0, 0.0010004043579101562, 0.0010044574737548828, 0.0, 0.0010001659393310547, 0.0010449886322021484, 0.0, 0.0009999275207519531, 0.0009996891021728516, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0010066032409667969, 0.0010004043579101562, 0.0010020732879638672, 0.0010008811950683594, 0.001001119613647461, 0.0, 0.0010001659393310547, 0.0009987354278564453, 0.0, 0.0, 0.0009982585906982422, 0.0, 0.0009992122650146484, 0.001001596450805664, 0.0009992122650146484, 0.0009992122650146484, 0.0010046958923339844, 0.0009984970092773438, 0.0010058879852294922, 0.0015037059783935547, 0.0010709762573242188, 0.0, 0.0015032291412353516, 0.001001596450805664, 0.0009984970092773438, 0.0010004043579101562, 0.0010001659393310547, 0.0, 0.0010006427764892578, 0.001005411148071289, 0.0, 0.0010063648223876953, 0.001001119613647461, 0.001004934310913086, 0.0, 0.0010008811950683594, 0.0, 0.0009987354278564453, 0.0010013580322265625, 0.0010018348693847656, 0.0, 0.0010008811950683594, 0.0010001659393310547, 0.0010008811950683594, 0.0, 0.0009996891021728516, 0.0, 0.0010001659393310547, 0.0, 0.0010051727294921875, 0.0, 0.000997781753540039, 0.0009999275207519531, 0.0, 0.0009992122650146484, 0.0010006427764892578, 0.0009992122650146484, 0.0, 0.0010004043579101562, 0.0005047321319580078, 0.0010020732879638672, 0.0009996891021728516, 0.0, 0.0010013580322265625, 0.0, 0.0, 0.001001119613647461, 0.0015039443969726562, 0.0009999275207519531, 0.001001119613647461, 0.0, 0.0010006427764892578, 0.001004934310913086, 0.0, 0.001001596450805664, 0.0009992122650146484, 0.0, 0.001512765884399414, 0.0009999275207519531, 0.001001596450805664, 0.0005085468292236328, 0.001001596450805664, 0.0010025501251220703, 0.001001119613647461, 0.00099945068359375, 0.001005411148071289, 0.0009999275207519531, 0.0010042190551757812, 0.0010008811950683594, 0.001504659652709961, 0.0010008811950683594, 0.0015060901641845703, 0.0010004043579101562, 0.0, 0.001005411148071289, 0.0015056133270263672, 0.0010001659393310547, 0.0010013580322265625, 0.0, 0.0, 0.0015041828155517578, 0.0010025501251220703, 0.0010006427764892578, 0.0009980201721191406, 0.0009999275207519531, 0.0009984970092773438, 0.00099945068359375, 0.0009999275207519531, 0.00099945068359375, 0.0010004043579101562, 0.0010004043579101562, 0.0010006427764892578, 0.0010008811950683594, 0.0010004043579101562, 0.0, 0.0010001659393310547, 0.0010006427764892578, 0.0010776519775390625, 0.0010001659393310547, 0.0010004043579101562, 0.0, 0.0009975433349609375, 0.0, 0.0, 0.0005059242248535156, 0.0010018348693847656, 0.0010020732879638672, 0.0, 0.0010056495666503906, 0.0009996891021728516, 0.001001119613647461, 0.0010001659393310547, 0.0010023117065429688, 0.0015037059783935547, 0.0, 0.0010001659393310547, 0.0010008811950683594, 0.001001119613647461, 0.0010004043579101562, 0.001001596450805664, 0.0010068416595458984, 0.0009999275207519531, 0.0, 0.0015094280242919922, 0.0, 0.0, 0.0010001659393310547, 0.0015056133270263672, 0.0010008811950683594, 0.0010013580322265625, 0.0, 0.0, 0.0010004043579101562, 0.001001596450805664, 0.0010006427764892578, 0.0010004043579101562, 0.0009989738464355469, 0.002509593963623047, 0.0010018348693847656, 0.0010039806365966797, 0.0009996891021728516, 0.0015037059783935547, 0.0, 0.0005052089691162109, 0.0009999275207519531, 0.0010008811950683594, 0.001001596450805664, 0.0, 0.0010006427764892578, 0.0009975433349609375, 0.0020055770874023438, 0.001001119613647461, 0.0015041828155517578, 0.0010001659393310547, 0.0010006427764892578, 0.0015108585357666016, 0.0020546913146972656, 0.001997232437133789, 0.0019996166229248047, 0.0019996166229248047, 0.001001119613647461, 0.00251007080078125, 0.0010001659393310547]

        Detect: Avg: 0.00006, Max: 0.00150 | [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009984970092773438, 0.0010008811950683594, 0.0, 0.0, 0.0, 0.0, 0.0010044574737548828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010006427764892578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009987354278564453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005047321319580078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010008811950683594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009999275207519531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009996891021728516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010020732879638672, 0.0, 0.001001119613647461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009989738464355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009996891021728516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009968280792236328, 0.0, 0.0, 0.0015041828155517578, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000997781753540039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010006427764892578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010004043579101562, 0.0, 0.0010023117065429688, 0.0, 0.0, 0.0010046958923339844, 0.0010025501251220703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]

